tollgate_id,time_window_start,time_window_end,direction,volume
3.0,2016-10-16 16:40:00,2016-10-16 17:00:00,0.0,133.0
3.0,2016-10-17 16:40:00,2016-10-17 17:00:00,0.0,96.0
3.0,2016-09-19 06:00:00,2016-09-19 06:20:00,1.0,30.0
3.0,2016-09-20 06:00:00,2016-09-20 06:20:00,1.0,24.0
3.0,2016-09-21 06:00:00,2016-09-21 06:20:00,1.0,20.0
3.0,2016-09-22 06:00:00,2016-09-22 06:20:00,1.0,33.0
3.0,2016-09-23 06:00:00,2016-09-23 06:20:00,1.0,28.0
3.0,2016-09-24 06:00:00,2016-09-24 06:20:00,1.0,17.0
3.0,2016-09-25 06:00:00,2016-09-25 06:20:00,1.0,21.0
3.0,2016-09-26 06:00:00,2016-09-26 06:20:00,1.0,22.0
3.0,2016-09-27 06:00:00,2016-09-27 06:20:00,1.0,25.0
3.0,2016-09-28 06:00:00,2016-09-28 06:20:00,1.0,24.0
3.0,2016-09-29 06:00:00,2016-09-29 06:20:00,1.0,16.0
3.0,2016-09-30 06:00:00,2016-09-30 06:20:00,1.0,21.0
3.0,2016-10-01 06:00:00,2016-10-01 06:20:00,1.0,11.0
3.0,2016-10-02 06:00:00,2016-10-02 06:20:00,1.0,4.0
3.0,2016-10-03 06:00:00,2016-10-03 06:20:00,1.0,6.0
3.0,2016-10-04 06:00:00,2016-10-04 06:20:00,1.0,6.0
3.0,2016-10-05 06:00:00,2016-10-05 06:20:00,1.0,13.0
3.0,2016-10-06 06:00:00,2016-10-06 06:20:00,1.0,13.0
3.0,2016-10-07 06:00:00,2016-10-07 06:20:00,1.0,10.0
3.0,2016-10-08 06:00:00,2016-10-08 06:20:00,1.0,11.0
3.0,2016-10-09 06:00:00,2016-10-09 06:20:00,1.0,16.0
3.0,2016-10-10 06:00:00,2016-10-10 06:20:00,1.0,16.0
3.0,2016-10-11 06:00:00,2016-10-11 06:20:00,1.0,17.0
3.0,2016-10-12 06:00:00,2016-10-12 06:20:00,1.0,20.0
3.0,2016-10-13 06:00:00,2016-10-13 06:20:00,1.0,29.0
3.0,2016-10-14 06:00:00,2016-10-14 06:20:00,1.0,17.0
3.0,2016-10-15 06:00:00,2016-10-15 06:20:00,1.0,16.0
3.0,2016-10-16 06:00:00,2016-10-16 06:20:00,1.0,24.0
3.0,2016-10-17 06:00:00,2016-10-17 06:20:00,1.0,32.0
3.0,2016-09-19 06:20:00,2016-09-19 06:40:00,1.0,38.0
3.0,2016-09-20 06:20:00,2016-09-20 06:40:00,1.0,43.0
3.0,2016-09-21 06:20:00,2016-09-21 06:40:00,1.0,42.0
3.0,2016-09-22 06:20:00,2016-09-22 06:40:00,1.0,37.0
3.0,2016-09-23 06:20:00,2016-09-23 06:40:00,1.0,41.0
3.0,2016-09-24 06:20:00,2016-09-24 06:40:00,1.0,44.0
3.0,2016-09-25 06:20:00,2016-09-25 06:40:00,1.0,28.0
3.0,2016-09-26 06:20:00,2016-09-26 06:40:00,1.0,49.0
3.0,2016-09-27 06:20:00,2016-09-27 06:40:00,1.0,42.0
3.0,2016-09-28 06:20:00,2016-09-28 06:40:00,1.0,36.0
3.0,2016-09-29 06:20:00,2016-09-29 06:40:00,1.0,25.0
3.0,2016-09-30 06:20:00,2016-09-30 06:40:00,1.0,44.0
3.0,2016-10-01 06:20:00,2016-10-01 06:40:00,1.0,19.0
3.0,2016-10-02 06:20:00,2016-10-02 06:40:00,1.0,16.0
3.0,2016-10-03 06:20:00,2016-10-03 06:40:00,1.0,18.0
3.0,2016-10-04 06:20:00,2016-10-04 06:40:00,1.0,18.0
3.0,2016-10-05 06:20:00,2016-10-05 06:40:00,1.0,20.0
3.0,2016-10-06 06:20:00,2016-10-06 06:40:00,1.0,10.0
3.0,2016-10-07 06:20:00,2016-10-07 06:40:00,1.0,29.0
3.0,2016-10-08 06:20:00,2016-10-08 06:40:00,1.0,28.0
3.0,2016-10-09 06:20:00,2016-10-09 06:40:00,1.0,33.0
3.0,2016-10-10 06:20:00,2016-10-10 06:40:00,1.0,37.0
3.0,2016-10-11 06:20:00,2016-10-11 06:40:00,1.0,39.0
3.0,2016-10-12 06:20:00,2016-10-12 06:40:00,1.0,35.0
3.0,2016-10-13 06:20:00,2016-10-13 06:40:00,1.0,31.0
3.0,2016-10-14 06:20:00,2016-10-14 06:40:00,1.0,34.0
3.0,2016-10-15 06:20:00,2016-10-15 06:40:00,1.0,39.0
3.0,2016-10-16 06:20:00,2016-10-16 06:40:00,1.0,44.0
3.0,2016-10-17 06:20:00,2016-10-17 06:40:00,1.0,41.0
3.0,2016-09-19 06:40:00,2016-09-19 07:00:00,1.0,65.0
3.0,2016-09-20 06:40:00,2016-09-20 07:00:00,1.0,66.0
3.0,2016-09-21 06:40:00,2016-09-21 07:00:00,1.0,37.0
3.0,2016-09-22 06:40:00,2016-09-22 07:00:00,1.0,50.0
3.0,2016-09-23 06:40:00,2016-09-23 07:00:00,1.0,53.0
3.0,2016-09-24 06:40:00,2016-09-24 07:00:00,1.0,48.0
3.0,2016-09-25 06:40:00,2016-09-25 07:00:00,1.0,49.0
3.0,2016-09-26 06:40:00,2016-09-26 07:00:00,1.0,66.0
3.0,2016-09-27 06:40:00,2016-09-27 07:00:00,1.0,53.0
3.0,2016-09-28 06:40:00,2016-09-28 07:00:00,1.0,43.0
3.0,2016-09-29 06:40:00,2016-09-29 07:00:00,1.0,32.0
3.0,2016-09-30 06:40:00,2016-09-30 07:00:00,1.0,44.0
3.0,2016-10-01 06:40:00,2016-10-01 07:00:00,1.0,13.0
3.0,2016-10-02 06:40:00,2016-10-02 07:00:00,1.0,8.0
3.0,2016-10-03 06:40:00,2016-10-03 07:00:00,1.0,18.0
3.0,2016-10-04 06:40:00,2016-10-04 07:00:00,1.0,11.0
3.0,2016-10-05 06:40:00,2016-10-05 07:00:00,1.0,14.0
3.0,2016-10-06 06:40:00,2016-10-06 07:00:00,1.0,20.0
3.0,2016-10-07 06:40:00,2016-10-07 07:00:00,1.0,20.0
3.0,2016-10-08 06:40:00,2016-10-08 07:00:00,1.0,39.0
3.0,2016-10-09 06:40:00,2016-10-09 07:00:00,1.0,46.0
3.0,2016-10-10 06:40:00,2016-10-10 07:00:00,1.0,42.0
3.0,2016-10-11 06:40:00,2016-10-11 07:00:00,1.0,53.0
3.0,2016-10-12 06:40:00,2016-10-12 07:00:00,1.0,36.0
3.0,2016-10-13 06:40:00,2016-10-13 07:00:00,1.0,55.0
3.0,2016-10-14 06:40:00,2016-10-14 07:00:00,1.0,54.0
3.0,2016-10-15 06:40:00,2016-10-15 07:00:00,1.0,63.0
3.0,2016-10-16 06:40:00,2016-10-16 07:00:00,1.0,37.0
3.0,2016-10-17 06:40:00,2016-10-17 07:00:00,1.0,49.0
3.0,2016-09-19 07:00:00,2016-09-19 07:20:00,1.0,67.0
3.0,2016-09-20 07:00:00,2016-09-20 07:20:00,1.0,83.0
3.0,2016-09-21 07:00:00,2016-09-21 07:20:00,1.0,66.0
3.0,2016-09-22 07:00:00,2016-09-22 07:20:00,1.0,63.0
3.0,2016-09-23 07:00:00,2016-09-23 07:20:00,1.0,66.0
3.0,2016-09-24 07:00:00,2016-09-24 07:20:00,1.0,73.0
3.0,2016-09-25 07:00:00,2016-09-25 07:20:00,1.0,50.0
3.0,2016-09-26 07:00:00,2016-09-26 07:20:00,1.0,83.0
3.0,2016-09-27 07:00:00,2016-09-27 07:20:00,1.0,71.0
3.0,2016-09-28 07:00:00,2016-09-28 07:20:00,1.0,75.0
3.0,2016-09-29 07:00:00,2016-09-29 07:20:00,1.0,48.0
3.0,2016-09-30 07:00:00,2016-09-30 07:20:00,1.0,68.0
3.0,2016-10-01 07:00:00,2016-10-01 07:20:00,1.0,15.0
3.0,2016-10-02 07:00:00,2016-10-02 07:20:00,1.0,12.0
3.0,2016-10-03 07:00:00,2016-10-03 07:20:00,1.0,11.0
3.0,2016-10-04 07:00:00,2016-10-04 07:20:00,1.0,6.0
3.0,2016-10-05 07:00:00,2016-10-05 07:20:00,1.0,15.0
3.0,2016-10-06 07:00:00,2016-10-06 07:20:00,1.0,22.0
3.0,2016-10-07 07:00:00,2016-10-07 07:20:00,1.0,20.0
3.0,2016-10-08 07:00:00,2016-10-08 07:20:00,1.0,59.0
3.0,2016-10-09 07:00:00,2016-10-09 07:20:00,1.0,48.0
3.0,2016-10-10 07:00:00,2016-10-10 07:20:00,1.0,61.0
3.0,2016-10-11 07:00:00,2016-10-11 07:20:00,1.0,54.0
3.0,2016-10-12 07:00:00,2016-10-12 07:20:00,1.0,69.0
3.0,2016-10-13 07:00:00,2016-10-13 07:20:00,1.0,75.0
3.0,2016-10-14 07:00:00,2016-10-14 07:20:00,1.0,73.0
3.0,2016-10-15 07:00:00,2016-10-15 07:20:00,1.0,59.0
3.0,2016-10-16 07:00:00,2016-10-16 07:20:00,1.0,40.0
3.0,2016-10-17 07:00:00,2016-10-17 07:20:00,1.0,87.0
3.0,2016-09-19 07:20:00,2016-09-19 07:40:00,1.0,71.0
3.0,2016-09-20 07:20:00,2016-09-20 07:40:00,1.0,97.0
3.0,2016-09-21 07:20:00,2016-09-21 07:40:00,1.0,92.0
3.0,2016-09-22 07:20:00,2016-09-22 07:40:00,1.0,88.0
3.0,2016-09-23 07:20:00,2016-09-23 07:40:00,1.0,81.0
3.0,2016-09-24 07:20:00,2016-09-24 07:40:00,1.0,71.0
3.0,2016-09-25 07:20:00,2016-09-25 07:40:00,1.0,72.0
3.0,2016-09-26 07:20:00,2016-09-26 07:40:00,1.0,87.0
3.0,2016-09-27 07:20:00,2016-09-27 07:40:00,1.0,73.0
3.0,2016-09-28 07:20:00,2016-09-28 07:40:00,1.0,58.0
3.0,2016-09-29 07:20:00,2016-09-29 07:40:00,1.0,55.0
3.0,2016-09-30 07:20:00,2016-09-30 07:40:00,1.0,70.0
3.0,2016-10-01 07:20:00,2016-10-01 07:40:00,1.0,12.0
3.0,2016-10-02 07:20:00,2016-10-02 07:40:00,1.0,16.0
3.0,2016-10-03 07:20:00,2016-10-03 07:40:00,1.0,13.0
3.0,2016-10-04 07:20:00,2016-10-04 07:40:00,1.0,15.0
3.0,2016-10-05 07:20:00,2016-10-05 07:40:00,1.0,14.0
3.0,2016-10-06 07:20:00,2016-10-06 07:40:00,1.0,17.0
3.0,2016-10-07 07:20:00,2016-10-07 07:40:00,1.0,16.0
3.0,2016-10-08 07:20:00,2016-10-08 07:40:00,1.0,79.0
3.0,2016-10-09 07:20:00,2016-10-09 07:40:00,1.0,62.0
3.0,2016-10-10 07:20:00,2016-10-10 07:40:00,1.0,84.0
3.0,2016-10-11 07:20:00,2016-10-11 07:40:00,1.0,79.0
3.0,2016-10-12 07:20:00,2016-10-12 07:40:00,1.0,93.0
3.0,2016-10-13 07:20:00,2016-10-13 07:40:00,1.0,71.0
3.0,2016-10-14 07:20:00,2016-10-14 07:40:00,1.0,71.0
3.0,2016-10-15 07:20:00,2016-10-15 07:40:00,1.0,62.0
3.0,2016-10-16 07:20:00,2016-10-16 07:40:00,1.0,50.0
3.0,2016-10-17 07:20:00,2016-10-17 07:40:00,1.0,111.0
3.0,2016-09-19 07:40:00,2016-09-19 08:00:00,1.0,103.0
3.0,2016-09-20 07:40:00,2016-09-20 08:00:00,1.0,122.0
3.0,2016-09-21 07:40:00,2016-09-21 08:00:00,1.0,89.0
3.0,2016-09-22 07:40:00,2016-09-22 08:00:00,1.0,93.0
3.0,2016-09-23 07:40:00,2016-09-23 08:00:00,1.0,105.0
3.0,2016-09-24 07:40:00,2016-09-24 08:00:00,1.0,95.0
3.0,2016-09-25 07:40:00,2016-09-25 08:00:00,1.0,112.0
3.0,2016-09-26 07:40:00,2016-09-26 08:00:00,1.0,137.0
3.0,2016-09-27 07:40:00,2016-09-27 08:00:00,1.0,97.0
3.0,2016-09-28 07:40:00,2016-09-28 08:00:00,1.0,83.0
3.0,2016-09-29 07:40:00,2016-09-29 08:00:00,1.0,60.0
3.0,2016-09-30 07:40:00,2016-09-30 08:00:00,1.0,84.0
3.0,2016-10-01 07:40:00,2016-10-01 08:00:00,1.0,25.0
3.0,2016-10-02 07:40:00,2016-10-02 08:00:00,1.0,14.0
3.0,2016-10-03 07:40:00,2016-10-03 08:00:00,1.0,16.0
3.0,2016-10-04 07:40:00,2016-10-04 08:00:00,1.0,19.0
3.0,2016-10-05 07:40:00,2016-10-05 08:00:00,1.0,12.0
3.0,2016-10-06 07:40:00,2016-10-06 08:00:00,1.0,16.0
3.0,2016-10-07 07:40:00,2016-10-07 08:00:00,1.0,20.0
3.0,2016-10-08 07:40:00,2016-10-08 08:00:00,1.0,105.0
3.0,2016-10-09 07:40:00,2016-10-09 08:00:00,1.0,80.0
3.0,2016-10-10 07:40:00,2016-10-10 08:00:00,1.0,80.0
3.0,2016-10-11 07:40:00,2016-10-11 08:00:00,1.0,84.0
3.0,2016-10-12 07:40:00,2016-10-12 08:00:00,1.0,94.0
3.0,2016-10-13 07:40:00,2016-10-13 08:00:00,1.0,87.0
3.0,2016-10-14 07:40:00,2016-10-14 08:00:00,1.0,77.0
3.0,2016-10-15 07:40:00,2016-10-15 08:00:00,1.0,77.0
3.0,2016-10-16 07:40:00,2016-10-16 08:00:00,1.0,65.0
3.0,2016-10-17 07:40:00,2016-10-17 08:00:00,1.0,104.0
3.0,2016-09-19 15:00:00,2016-09-19 15:20:00,1.0,75.0
3.0,2016-09-20 15:00:00,2016-09-20 15:20:00,1.0,80.0
3.0,2016-09-21 15:00:00,2016-09-21 15:20:00,1.0,98.0
3.0,2016-09-22 15:00:00,2016-09-22 15:20:00,1.0,94.0
3.0,2016-09-23 15:00:00,2016-09-23 15:20:00,1.0,98.0
3.0,2016-09-24 15:00:00,2016-09-24 15:20:00,1.0,104.0
3.0,2016-09-25 15:00:00,2016-09-25 15:20:00,1.0,122.0
3.0,2016-09-26 15:00:00,2016-09-26 15:20:00,1.0,102.0
3.0,2016-09-27 15:00:00,2016-09-27 15:20:00,1.0,75.0
3.0,2016-09-28 15:00:00,2016-09-28 15:20:00,1.0,83.0
3.0,2016-09-29 15:00:00,2016-09-29 15:20:00,1.0,93.0
3.0,2016-09-30 15:00:00,2016-09-30 15:20:00,1.0,91.0
3.0,2016-10-01 15:00:00,2016-10-01 15:20:00,1.0,17.0
3.0,2016-10-02 15:00:00,2016-10-02 15:20:00,1.0,20.0
3.0,2016-10-03 15:00:00,2016-10-03 15:20:00,1.0,23.0
3.0,2016-10-04 15:00:00,2016-10-04 15:20:00,1.0,19.0
3.0,2016-10-05 15:00:00,2016-10-05 15:20:00,1.0,19.0
3.0,2016-10-06 15:00:00,2016-10-06 15:20:00,1.0,23.0
3.0,2016-10-07 15:00:00,2016-10-07 15:20:00,1.0,28.0
3.0,2016-10-08 15:00:00,2016-10-08 15:20:00,1.0,94.0
3.0,2016-10-09 15:00:00,2016-10-09 15:20:00,1.0,97.0
3.0,2016-10-10 15:00:00,2016-10-10 15:20:00,1.0,99.0
3.0,2016-10-11 15:00:00,2016-10-11 15:20:00,1.0,80.0
3.0,2016-10-12 15:00:00,2016-10-12 15:20:00,1.0,98.0
3.0,2016-10-13 15:00:00,2016-10-13 15:20:00,1.0,119.0
3.0,2016-10-14 15:00:00,2016-10-14 15:20:00,1.0,100.0
3.0,2016-10-15 15:00:00,2016-10-15 15:20:00,1.0,119.0
3.0,2016-10-16 15:00:00,2016-10-16 15:20:00,1.0,140.0
3.0,2016-10-17 15:00:00,2016-10-17 15:20:00,1.0,93.0
3.0,2016-09-19 15:20:00,2016-09-19 15:40:00,1.0,95.0
3.0,2016-09-20 15:20:00,2016-09-20 15:40:00,1.0,73.0
3.0,2016-09-21 15:20:00,2016-09-21 15:40:00,1.0,108.0
3.0,2016-09-22 15:20:00,2016-09-22 15:40:00,1.0,101.0
3.0,2016-09-23 15:20:00,2016-09-23 15:40:00,1.0,120.0
3.0,2016-09-24 15:20:00,2016-09-24 15:40:00,1.0,134.0
3.0,2016-09-25 15:20:00,2016-09-25 15:40:00,1.0,119.0
3.0,2016-09-26 15:20:00,2016-09-26 15:40:00,1.0,77.0
3.0,2016-09-27 15:20:00,2016-09-27 15:40:00,1.0,106.0
3.0,2016-09-28 15:20:00,2016-09-28 15:40:00,1.0,86.0
3.0,2016-09-29 15:20:00,2016-09-29 15:40:00,1.0,86.0
3.0,2016-09-30 15:20:00,2016-09-30 15:40:00,1.0,119.0
3.0,2016-10-01 15:20:00,2016-10-01 15:40:00,1.0,13.0
3.0,2016-10-02 15:20:00,2016-10-02 15:40:00,1.0,18.0
3.0,2016-10-03 15:20:00,2016-10-03 15:40:00,1.0,37.0
3.0,2016-10-04 15:20:00,2016-10-04 15:40:00,1.0,28.0
3.0,2016-10-05 15:20:00,2016-10-05 15:40:00,1.0,18.0
3.0,2016-10-06 15:20:00,2016-10-06 15:40:00,1.0,30.0
3.0,2016-10-07 15:20:00,2016-10-07 15:40:00,1.0,20.0
3.0,2016-10-08 15:20:00,2016-10-08 15:40:00,1.0,92.0
3.0,2016-10-09 15:20:00,2016-10-09 15:40:00,1.0,95.0
3.0,2016-10-10 15:20:00,2016-10-10 15:40:00,1.0,84.0
3.0,2016-10-11 15:20:00,2016-10-11 15:40:00,1.0,61.0
3.0,2016-10-12 15:20:00,2016-10-12 15:40:00,1.0,96.0
3.0,2016-10-13 15:20:00,2016-10-13 15:40:00,1.0,105.0
3.0,2016-10-14 15:20:00,2016-10-14 15:40:00,1.0,106.0
3.0,2016-10-15 15:20:00,2016-10-15 15:40:00,1.0,101.0
3.0,2016-10-16 15:20:00,2016-10-16 15:40:00,1.0,134.0
3.0,2016-10-17 15:20:00,2016-10-17 15:40:00,1.0,122.0
3.0,2016-09-19 15:40:00,2016-09-19 16:00:00,1.0,83.0
3.0,2016-09-20 15:40:00,2016-09-20 16:00:00,1.0,87.0
3.0,2016-09-21 15:40:00,2016-09-21 16:00:00,1.0,99.0
3.0,2016-09-22 15:40:00,2016-09-22 16:00:00,1.0,76.0
3.0,2016-09-23 15:40:00,2016-09-23 16:00:00,1.0,107.0
3.0,2016-09-24 15:40:00,2016-09-24 16:00:00,1.0,105.0
3.0,2016-09-25 15:40:00,2016-09-25 16:00:00,1.0,107.0
3.0,2016-09-26 15:40:00,2016-09-26 16:00:00,1.0,93.0
3.0,2016-09-27 15:40:00,2016-09-27 16:00:00,1.0,70.0
3.0,2016-09-28 15:40:00,2016-09-28 16:00:00,1.0,86.0
3.0,2016-09-29 15:40:00,2016-09-29 16:00:00,1.0,97.0
3.0,2016-09-30 15:40:00,2016-09-30 16:00:00,1.0,114.0
3.0,2016-10-01 15:40:00,2016-10-01 16:00:00,1.0,20.0
3.0,2016-10-02 15:40:00,2016-10-02 16:00:00,1.0,26.0
3.0,2016-10-03 15:40:00,2016-10-03 16:00:00,1.0,24.0
3.0,2016-10-04 15:40:00,2016-10-04 16:00:00,1.0,24.0
3.0,2016-10-05 15:40:00,2016-10-05 16:00:00,1.0,21.0
3.0,2016-10-06 15:40:00,2016-10-06 16:00:00,1.0,21.0
3.0,2016-10-07 15:40:00,2016-10-07 16:00:00,1.0,29.0
3.0,2016-10-08 15:40:00,2016-10-08 16:00:00,1.0,94.0
3.0,2016-10-09 15:40:00,2016-10-09 16:00:00,1.0,89.0
3.0,2016-10-10 15:40:00,2016-10-10 16:00:00,1.0,74.0
3.0,2016-10-11 15:40:00,2016-10-11 16:00:00,1.0,92.0
3.0,2016-10-12 15:40:00,2016-10-12 16:00:00,1.0,80.0
3.0,2016-10-13 15:40:00,2016-10-13 16:00:00,1.0,105.0
3.0,2016-10-14 15:40:00,2016-10-14 16:00:00,1.0,109.0
3.0,2016-10-15 15:40:00,2016-10-15 16:00:00,1.0,106.0
3.0,2016-10-16 15:40:00,2016-10-16 16:00:00,1.0,135.0
3.0,2016-10-17 15:40:00,2016-10-17 16:00:00,1.0,90.0
3.0,2016-09-19 16:00:00,2016-09-19 16:20:00,1.0,101.0
3.0,2016-09-20 16:00:00,2016-09-20 16:20:00,1.0,85.0
3.0,2016-09-21 16:00:00,2016-09-21 16:20:00,1.0,87.0
3.0,2016-09-22 16:00:00,2016-09-22 16:20:00,1.0,89.0
3.0,2016-09-23 16:00:00,2016-09-23 16:20:00,1.0,102.0
3.0,2016-09-24 16:00:00,2016-09-24 16:20:00,1.0,109.0
3.0,2016-09-25 16:00:00,2016-09-25 16:20:00,1.0,109.0
3.0,2016-09-26 16:00:00,2016-09-26 16:20:00,1.0,82.0
3.0,2016-09-27 16:00:00,2016-09-27 16:20:00,1.0,72.0
3.0,2016-09-28 16:00:00,2016-09-28 16:20:00,1.0,81.0
3.0,2016-09-29 16:00:00,2016-09-29 16:20:00,1.0,94.0
3.0,2016-09-30 16:00:00,2016-09-30 16:20:00,1.0,88.0
3.0,2016-10-01 16:00:00,2016-10-01 16:20:00,1.0,8.0
3.0,2016-10-02 16:00:00,2016-10-02 16:20:00,1.0,10.0
3.0,2016-10-03 16:00:00,2016-10-03 16:20:00,1.0,23.0
3.0,2016-10-04 16:00:00,2016-10-04 16:20:00,1.0,16.0
3.0,2016-10-05 16:00:00,2016-10-05 16:20:00,1.0,29.0
3.0,2016-10-06 16:00:00,2016-10-06 16:20:00,1.0,17.0
3.0,2016-10-07 16:00:00,2016-10-07 16:20:00,1.0,13.0
3.0,2016-10-08 16:00:00,2016-10-08 16:20:00,1.0,79.0
3.0,2016-10-09 16:00:00,2016-10-09 16:20:00,1.0,99.0
3.0,2016-10-10 16:00:00,2016-10-10 16:20:00,1.0,85.0
3.0,2016-10-11 16:00:00,2016-10-11 16:20:00,1.0,86.0
3.0,2016-10-12 16:00:00,2016-10-12 16:20:00,1.0,85.0
3.0,2016-10-13 16:00:00,2016-10-13 16:20:00,1.0,120.0
3.0,2016-10-14 16:00:00,2016-10-14 16:20:00,1.0,115.0
3.0,2016-10-15 16:00:00,2016-10-15 16:20:00,1.0,90.0
3.0,2016-10-16 16:00:00,2016-10-16 16:20:00,1.0,144.0
3.0,2016-10-17 16:00:00,2016-10-17 16:20:00,1.0,91.0
3.0,2016-09-19 16:20:00,2016-09-19 16:40:00,1.0,90.0
3.0,2016-09-20 16:20:00,2016-09-20 16:40:00,1.0,97.0
3.0,2016-09-21 16:20:00,2016-09-21 16:40:00,1.0,88.0
3.0,2016-09-22 16:20:00,2016-09-22 16:40:00,1.0,87.0
3.0,2016-09-23 16:20:00,2016-09-23 16:40:00,1.0,119.0
3.0,2016-09-24 16:20:00,2016-09-24 16:40:00,1.0,107.0
3.0,2016-09-25 16:20:00,2016-09-25 16:40:00,1.0,100.0
3.0,2016-09-26 16:20:00,2016-09-26 16:40:00,1.0,89.0
3.0,2016-09-27 16:20:00,2016-09-27 16:40:00,1.0,91.0
3.0,2016-09-28 16:20:00,2016-09-28 16:40:00,1.0,91.0
3.0,2016-09-29 16:20:00,2016-09-29 16:40:00,1.0,110.0
3.0,2016-09-30 16:20:00,2016-09-30 16:40:00,1.0,110.0
3.0,2016-10-01 16:20:00,2016-10-01 16:40:00,1.0,8.0
3.0,2016-10-02 16:20:00,2016-10-02 16:40:00,1.0,14.0
3.0,2016-10-03 16:20:00,2016-10-03 16:40:00,1.0,19.0
3.0,2016-10-04 16:20:00,2016-10-04 16:40:00,1.0,15.0
3.0,2016-10-05 16:20:00,2016-10-05 16:40:00,1.0,26.0
3.0,2016-10-06 16:20:00,2016-10-06 16:40:00,1.0,19.0
3.0,2016-10-07 16:20:00,2016-10-07 16:40:00,1.0,14.0
3.0,2016-10-08 16:20:00,2016-10-08 16:40:00,1.0,104.0
3.0,2016-10-09 16:20:00,2016-10-09 16:40:00,1.0,100.0
3.0,2016-10-10 16:20:00,2016-10-10 16:40:00,1.0,86.0
3.0,2016-10-11 16:20:00,2016-10-11 16:40:00,1.0,93.0
3.0,2016-10-12 16:20:00,2016-10-12 16:40:00,1.0,90.0
3.0,2016-10-13 16:20:00,2016-10-13 16:40:00,1.0,122.0
3.0,2016-10-14 16:20:00,2016-10-14 16:40:00,1.0,89.0
3.0,2016-10-15 16:20:00,2016-10-15 16:40:00,1.0,95.0
3.0,2016-10-16 16:20:00,2016-10-16 16:40:00,1.0,126.0
3.0,2016-10-17 16:20:00,2016-10-17 16:40:00,1.0,94.0
3.0,2016-09-19 16:40:00,2016-09-19 17:00:00,1.0,115.0
3.0,2016-09-20 16:40:00,2016-09-20 17:00:00,1.0,96.0
3.0,2016-09-21 16:40:00,2016-09-21 17:00:00,1.0,100.0
3.0,2016-09-22 16:40:00,2016-09-22 17:00:00,1.0,86.0
3.0,2016-09-23 16:40:00,2016-09-23 17:00:00,1.0,137.0
3.0,2016-09-24 16:40:00,2016-09-24 17:00:00,1.0,114.0
3.0,2016-09-25 16:40:00,2016-09-25 17:00:00,1.0,101.0
3.0,2016-09-26 16:40:00,2016-09-26 17:00:00,1.0,78.0
3.0,2016-09-27 16:40:00,2016-09-27 17:00:00,1.0,84.0
3.0,2016-09-28 16:40:00,2016-09-28 17:00:00,1.0,88.0
3.0,2016-09-29 16:40:00,2016-09-29 17:00:00,1.0,86.0
3.0,2016-09-30 16:40:00,2016-09-30 17:00:00,1.0,106.0
3.0,2016-10-01 16:40:00,2016-10-01 17:00:00,1.0,9.0
3.0,2016-10-02 16:40:00,2016-10-02 17:00:00,1.0,19.0
3.0,2016-10-03 16:40:00,2016-10-03 17:00:00,1.0,22.0
3.0,2016-10-04 16:40:00,2016-10-04 17:00:00,1.0,20.0
3.0,2016-10-05 16:40:00,2016-10-05 17:00:00,1.0,14.0
3.0,2016-10-06 16:40:00,2016-10-06 17:00:00,1.0,20.0
3.0,2016-10-07 16:40:00,2016-10-07 17:00:00,1.0,26.0
3.0,2016-10-08 16:40:00,2016-10-08 17:00:00,1.0,98.0
3.0,2016-10-09 16:40:00,2016-10-09 17:00:00,1.0,111.0
3.0,2016-10-10 16:40:00,2016-10-10 17:00:00,1.0,92.0
3.0,2016-10-11 16:40:00,2016-10-11 17:00:00,1.0,87.0
3.0,2016-10-12 16:40:00,2016-10-12 17:00:00,1.0,77.0
3.0,2016-10-13 16:40:00,2016-10-13 17:00:00,1.0,99.0
3.0,2016-10-14 16:40:00,2016-10-14 17:00:00,1.0,103.0
3.0,2016-10-15 16:40:00,2016-10-15 17:00:00,1.0,89.0
3.0,2016-10-16 16:40:00,2016-10-16 17:00:00,1.0,105.0
3.0,2016-10-17 16:40:00,2016-10-17 17:00:00,1.0,90.0
